loss,mae,val_loss,val_mae,learning_rate
0.6839404106140137,0.7492506504058838,0.08430502563714981,0.2795669436454773,0.0010000000474974513
0.023788249120116234,0.1263677030801773,0.008022713474929333,0.07013272494077682,0.0010000000474974513
0.007103524636477232,0.06519200652837753,0.006859734654426575,0.0630902424454689,0.0010000000474974513
0.006295662373304367,0.05987599119544029,0.006180142052471638,0.058509327471256256,0.0010000000474974513
0.0057180654257535934,0.0557270310819149,0.005688425153493881,0.05480266362428665,0.0010000000474974513
0.00530624482780695,0.0524187795817852,0.005336095578968525,0.05215172842144966,0.0010000000474974513
0.005005145911127329,0.050219886004924774,0.005058462265878916,0.0499432273209095,0.0010000000474974513
0.004766570404171944,0.048424042761325836,0.004834906663745642,0.04882045090198517,0.0010000000474974513
0.004563764203339815,0.04727146029472351,0.004628568887710571,0.04752447083592415,0.0010000000474974513
0.004379204008728266,0.0463198721408844,0.004442247562110424,0.04670374467968941,0.0010000000474974513
0.004207110032439232,0.04549490660429001,0.004269601311534643,0.046148817986249924,0.0010000000474974513
0.004039936698973179,0.04469620808959007,0.004088534042239189,0.04521796479821205,0.0010000000474974513
0.0038712762761861086,0.043883226811885834,0.003906957805156708,0.04434268921613693,0.0010000000474974513
0.003693521488457918,0.04301106557250023,0.003719363361597061,0.04318853095173836,0.0010000000474974513
0.003511121030896902,0.04189189523458481,0.0035323540214449167,0.04237749055027962,0.0010000000474974513
0.0033222190104424953,0.0407908596098423,0.0033339797519147396,0.041252657771110535,0.0010000000474974513
0.003132097190245986,0.03966566175222397,0.003134094411507249,0.039684951305389404,0.0010000000474974513
0.0029465146362781525,0.03844805434346199,0.0029551335610449314,0.0387471579015255,0.0010000000474974513
0.0027717899065464735,0.03736412152647972,0.0027842612471431494,0.037595394998788834,0.0010000000474974513
0.002611320000141859,0.03629021346569061,0.0026262637693434954,0.03629198297858238,0.0010000000474974513
0.002470850944519043,0.035364922136068344,0.002521337941288948,0.03550698980689049,0.0010000000474974513
0.0023517461959272623,0.03457134589552879,0.00239209970459342,0.03457259014248848,0.0010000000474974513
0.0022582774981856346,0.033904675394296646,0.00231498503126204,0.03395037725567818,0.0010000000474974513
0.0021872275974601507,0.0334373414516449,0.0022606304846704006,0.03382904455065727,0.0010000000474974513
0.0021334579214453697,0.03309507295489311,0.0022190480958670378,0.03339153900742531,0.0010000000474974513
0.0020964716095477343,0.03287861496210098,0.0021941957529634237,0.033290795981884,0.0010000000474974513
0.0020654012914747,0.03264781832695007,0.002189712366089225,0.03351040184497833,0.0010000000474974513
0.002049229107797146,0.032568011432886124,0.0021633710712194443,0.032962117344141006,0.0010000000474974513
0.0020294508431106806,0.0324036069214344,0.0021584276109933853,0.03298288583755493,0.0010000000474974513
0.00201785983517766,0.0323115773499012,0.002150234766304493,0.03282027319073677,0.0010000000474974513
0.002004124689847231,0.03218764439225197,0.002166008809581399,0.03323419392108917,0.0010000000474974513
0.0019975670147687197,0.032098907977342606,0.0021569181699305773,0.033214058727025986,0.0010000000474974513
0.0019829312805086374,0.03199796751141548,0.0021147672086954117,0.032460909336805344,0.0010000000474974513
0.0019774825777858496,0.031920984387397766,0.002130086300894618,0.032724034041166306,0.0010000000474974513
0.0019667265005409718,0.031759098172187805,0.002102762460708618,0.032393358647823334,0.0010000000474974513
0.0019595474004745483,0.03168977051973343,0.0021120395977050066,0.03249736130237579,0.0010000000474974513
0.0019516582833603024,0.03161533176898956,0.0020802689250558615,0.03209938853979111,0.0010000000474974513
0.0019459269242361188,0.031506020575761795,0.002076043514534831,0.032267794013023376,0.0010000000474974513
0.0019382834434509277,0.03148544952273369,0.002076586475595832,0.03222798556089401,0.0010000000474974513
0.0019302325090393424,0.03136327117681503,0.0020806712564080954,0.03207418695092201,0.0005000000237487257
0.001925393589772284,0.03130173310637474,0.0020887525752186775,0.0323384664952755,0.0005000000237487257
0.001925249001942575,0.031304314732551575,0.00206028763204813,0.031856946647167206,0.0005000000237487257
0.0019210859900340438,0.031212734058499336,0.002065300941467285,0.0320177897810936,0.0005000000237487257
0.0019181775860488415,0.031221913173794746,0.002079102909192443,0.031917721033096313,0.0005000000237487257
0.0019165953854098916,0.03114529326558113,0.0020561739802360535,0.031860385090112686,0.0005000000237487257
0.0019117629854008555,0.031134331598877907,0.0020582054276019335,0.03175561875104904,0.0005000000237487257
0.0019120228243991733,0.031091608107089996,0.002049837028607726,0.03178893029689789,0.0005000000237487257
