loss,mae,val_loss,val_mae,learning_rate
0.30534014105796814,0.5026705265045166,0.1801730990409851,0.36906713247299194,0.0005000000237487257
0.14064177870750427,0.3128570318222046,0.05489247292280197,0.18129804730415344,0.0005000000237487257
0.056099023669958115,0.19476833939552307,0.057358741760253906,0.21262452006340027,0.0005000000237487257
0.06595093756914139,0.21200235188007355,0.032453782856464386,0.15489614009857178,0.0005000000237487257
0.03916321322321892,0.1612035036087036,0.025056619197130203,0.12351147830486298,0.0005000000237487257
0.03664189204573631,0.15133030712604523,0.022588755935430527,0.11868724972009659,0.0005000000237487257
0.03221223130822182,0.14061367511749268,0.016460677608847618,0.09777556359767914,0.0005000000237487257
0.03012964129447937,0.13701902329921722,0.01755991391837597,0.09950967878103256,0.0005000000237487257
0.026908045634627342,0.12800554931163788,0.01671697571873665,0.10571309179067612,0.0005000000237487257
0.024883171543478966,0.12450794130563736,0.01645207591354847,0.10556753724813461,0.0005000000237487257
0.02681099623441696,0.12734457850456238,0.013659007847309113,0.09017781168222427,0.0005000000237487257
0.023360561579465866,0.11849123984575272,0.012979094870388508,0.08852757513523102,0.0005000000237487257
0.022273898124694824,0.11346549540758133,0.013105583377182484,0.09067993611097336,0.0005000000237487257
0.019906574860215187,0.10775008052587509,0.011729993857443333,0.08298274129629135,0.0005000000237487257
0.019115025177598,0.10796744376420975,0.011349466629326344,0.0801667645573616,0.0005000000237487257
0.0213350597769022,0.1111082211136818,0.011270339600741863,0.08275216817855835,0.0005000000237487257
0.016179943457245827,0.09729699045419693,0.010823418386280537,0.08066064119338989,0.0005000000237487257
0.01851513236761093,0.10243802517652512,0.010171743109822273,0.07694850862026215,0.0005000000237487257
0.01965988613665104,0.10545464605093002,0.010031232610344887,0.07578595727682114,0.0005000000237487257
0.016448859125375748,0.0983206108212471,0.010268223471939564,0.07731398195028305,0.0005000000237487257
0.01724904030561447,0.09815990179777145,0.009537671692669392,0.0734146237373352,0.0005000000237487257
0.01697797141969204,0.09910602122545242,0.00988864153623581,0.07592616975307465,0.0005000000237487257
0.015865236520767212,0.09671523422002792,0.009388282895088196,0.07365657389163971,0.0005000000237487257
0.017720183357596397,0.10289224982261658,0.00889689289033413,0.07065705955028534,0.0005000000237487257
0.014806890860199928,0.09287726879119873,0.009900534525513649,0.07630332559347153,0.0005000000237487257
0.01517727505415678,0.09546202421188354,0.008779038675129414,0.07028570026159286,0.0005000000237487257
0.016320127993822098,0.09791412204504013,0.009500700980424881,0.07472486793994904,0.0005000000237487257
0.014805064536631107,0.0912943035364151,0.008695500902831554,0.06992436200380325,0.0005000000237487257
0.015158780850470066,0.09295154362916946,0.00893707200884819,0.07103051245212555,0.0005000000237487257
0.015947524458169937,0.09655865281820297,0.008961203508079052,0.07047329097986221,0.0005000000237487257
0.014090324752032757,0.092084601521492,0.009019981138408184,0.07087279856204987,0.0005000000237487257
0.015963053330779076,0.09560436755418777,0.009760317392647266,0.07466328144073486,0.0005000000237487257
0.014418032951653004,0.09173954278230667,0.00853685475885868,0.06886354088783264,0.0005000000237487257
0.01650175452232361,0.09831450134515762,0.009379575960338116,0.07320566475391388,0.0005000000237487257
0.01447451300919056,0.09082166105508804,0.009328970685601234,0.07290177047252655,0.0005000000237487257
0.013795680366456509,0.08813687413930893,0.008416666649281979,0.06754332780838013,0.0005000000237487257
0.013715192675590515,0.0892682671546936,0.008936763741075993,0.06995989382266998,0.0005000000237487257
0.01304025948047638,0.08697348088026047,0.008640669286251068,0.06866546720266342,0.0005000000237487257
0.012820480391383171,0.08518862724304199,0.008470529690384865,0.06772126257419586,0.0005000000237487257
0.01416302565485239,0.08974143117666245,0.008978297933936119,0.07091926038265228,0.0005000000237487257
0.013462013565003872,0.08994486927986145,0.008474878966808319,0.06814907491207123,0.0005000000237487257
0.013152997009456158,0.08683069050312042,0.009654450230300426,0.07491614669561386,0.0005000000237487257
0.01437788549810648,0.09013859182596207,0.008307441137731075,0.06680713593959808,0.0005000000237487257
0.014383789151906967,0.09009277820587158,0.011517425999045372,0.08299173414707184,0.0005000000237487257
0.013991083018481731,0.08910112828016281,0.008500541560351849,0.06763460487127304,0.0005000000237487257
0.014570631086826324,0.09340372681617737,0.00903395190834999,0.07104350626468658,0.0005000000237487257
0.014392118901014328,0.08898843824863434,0.009307966567575932,0.07322221994400024,0.0005000000237487257
0.01313430443406105,0.08786021173000336,0.008321653120219707,0.06679446995258331,0.0005000000237487257
0.013091039843857288,0.08568544685840607,0.009361343458294868,0.07355857640504837,0.0005000000237487257
0.012072688899934292,0.08409580588340759,0.008743193931877613,0.0701565071940422,0.0005000000237487257
0.012718875892460346,0.08594320714473724,0.008963371627032757,0.07137064635753632,0.0005000000237487257
0.012008564546704292,0.08391032367944717,0.00849282555282116,0.0682443231344223,0.0005000000237487257
