num_features,features,rmse,r2
6,"iMAG, e_iMAG, logMsT, e_logMsT, Dist, surface_brightness_proxy",0.2529944477039475,0.7955806465466299
5,"logSFR22, e_logMsT, RVel, Ag, surface_brightness_proxy",0.2529961361106032,0.7955779180745093
7,"iMAG, e_iMAG, logMsT, e_logMsT, RVel, Ag, surface_brightness_proxy",0.2530202836720862,0.795538893523041
6,"iMAG, e_iMAG, e_logMsT, RVel, Ag, surface_brightness_proxy",0.25302311293032803,0.7955343209528385
4,"iMAG, Dist, Ag, surface_brightness_proxy",0.25302864541023007,0.795525379361582
5,"e_iMAG, logSFR22, Dist, RVel, surface_brightness_proxy",0.253055029213795,0.7954827351820627
6,"iMAG, logMsT, Dist, RVel, Ai, surface_brightness_proxy",0.2531097044549247,0.7953943493570315
7,"iMAG, e_iMAG, logMsT, e_logMsT, Dist, Ag, Ai",0.2531210546078491,0.795375998756857
7,"logMsT, logSFR22, e_logMsT, RVel, Ag, Ai, surface_brightness_proxy",0.25313948485439436,0.7953461995124229
7,"iMAG, e_iMAG, logMsT, logSFR22, RVel, Ag, surface_brightness_proxy",0.2531442870715927,0.7953384346129797
7,"e_iMAG, logMsT, e_logMsT, Dist, RVel, Ag, Ai",0.2531563741828958,0.7953188898212917
6,"logSFR22, e_logMsT, Dist, RVel, Ai, surface_brightness_proxy",0.25318690271670624,0.7952695211970346
5,"logMsT, e_logMsT, Dist, RVel, surface_brightness_proxy",0.25320389222519724,0.7952420443657198
5,"logMsT, logSFR22, Dist, Ag, surface_brightness_proxy",0.2532057665691681,0.7952390129094752
8,"e_iMAG, logMsT, logSFR22, e_logMsT, RVel, Ag, Ai, surface_brightness_proxy",0.25321532118765266,0.7952235594697615
6,"iMAG, e_iMAG, logSFR22, e_logMsT, RVel, Ag",0.2532277874799032,0.7952033958731713
8,"iMAG, e_iMAG, logMsT, logSFR22, e_logMsT, RVel, Ag, Ai",0.25323361575089404,0.7951939685993736
6,"iMAG, e_iMAG, logMsT, RVel, Ag, surface_brightness_proxy",0.2532339664360326,0.7951934013565057
5,"iMAG, logMsT, e_logMsT, Dist, surface_brightness_proxy",0.253242040436523,0.7951803412211486
6,"logMsT, logSFR22, e_logMsT, Dist, RVel, Ai",0.25327119639700385,0.7951331764010351
6,"e_iMAG, logMsT, e_logMsT, Dist, Ai, surface_brightness_proxy",0.2532713135629684,0.7951329868538234
5,"iMAG, e_iMAG, logMsT, Dist, surface_brightness_proxy",0.2532720898071664,0.7951317310694885
5,"iMAG, Dist, Ag, Ai, surface_brightness_proxy",0.2532729129534442,0.7951303994041861
5,"iMAG, e_iMAG, Dist, RVel, surface_brightness_proxy",0.2532811343440347,0.7951170988082092
7,"iMAG, logMsT, e_logMsT, RVel, Ag, Ai, surface_brightness_proxy",0.2533067031832804,0.7950757306865865
7,"iMAG, e_iMAG, logSFR22, e_logMsT, Dist, RVel, surface_brightness_proxy",0.2533293670990705,0.7950390589831022
6,"iMAG, logMsT, e_logMsT, Dist, Ai, surface_brightness_proxy",0.2533366620281029,0.7950272546110788
6,"e_iMAG, logMsT, e_logMsT, Dist, RVel, Ag",0.2533415186001682,0.7950193957055167
8,"iMAG, e_iMAG, logMsT, logSFR22, RVel, Ag, Ai, surface_brightness_proxy",0.2533434020837488,0.7950163478115924
7,"iMAG, e_iMAG, logSFR22, e_logMsT, RVel, Ag, Ai",0.25334516145583175,0.7950135007371122
4,"iMAG, e_logMsT, Dist, Ag",0.25335751341129936,0.7949935118348588
7,"iMAG, e_iMAG, logSFR22, RVel, Ag, Ai, surface_brightness_proxy",0.25337899478499276,0.7949587466714697
7,"e_iMAG, logSFR22, e_logMsT, Dist, RVel, Ai, surface_brightness_proxy",0.25339368075112795,0.7949349774070018
7,"e_iMAG, logMsT, logSFR22, e_logMsT, Dist, RVel, Ai",0.25340046316073805,0.7949239995989558
5,"e_logMsT, RVel, Ag, Ai, surface_brightness_proxy",0.2534390153626698,0.7948615945607223
5,"iMAG, e_logMsT, Dist, Ag, Ai",0.25344631535183887,0.79484977688772
6,"e_iMAG, logSFR22, Dist, RVel, Ag, Ai",0.2534465289618708,0.7948494310774911
5,"e_iMAG, logMsT, Dist, RVel, surface_brightness_proxy",0.25345515362751236,0.7948354684860478
6,"logMsT, logSFR22, e_logMsT, RVel, Ag, surface_brightness_proxy",0.2534658656517839,0.7948181259790824
4,"e_iMAG, Dist, Ag, surface_brightness_proxy",0.25347848165185527,0.7947977000416298
5,"logMsT, e_logMsT, Dist, RVel, Ag",0.253481627036051,0.7947926073483834
8,"iMAG, e_iMAG, logMsT, e_logMsT, RVel, Ag, Ai, surface_brightness_proxy",0.2534981156180679,0.7947659096424232
7,"iMAG, e_iMAG, e_logMsT, RVel, Ag, Ai, surface_brightness_proxy",0.2535052793519702,0.7947543098466489
5,"logMsT, logSFR22, Dist, Ai, surface_brightness_proxy",0.2535126612740918,0.7947423564091197
5,"e_iMAG, logMsT, logSFR22, Dist, surface_brightness_proxy",0.2535197499096238,0.794730877558633
7,"iMAG, logMsT, logSFR22, Dist, RVel, Ag, Ai",0.25355499764039313,0.7946737950335985
7,"iMAG, e_iMAG, logMsT, RVel, Ag, Ai, surface_brightness_proxy",0.25356654739383566,0.7946550888666809
5,"iMAG, e_iMAG, e_logMsT, Dist, Ag",0.2535695111351829,0.7946502886060276
7,"iMAG, e_iMAG, logMsT, e_logMsT, Dist, RVel, Ai",0.2535808569627087,0.7946319116763902
6,"e_iMAG, logSFR22, e_logMsT, Dist, RVel, surface_brightness_proxy",0.25358714747680616,0.7946217225249392
6,"iMAG, e_iMAG, logMsT, logSFR22, e_logMsT, Dist",0.25360070478529695,0.7945997620184855
7,"iMAG, e_iMAG, e_logMsT, Dist, RVel, Ai, surface_brightness_proxy",0.25363125782131124,0.7945502670542952
5,"iMAG, logMsT, logSFR22, e_logMsT, Dist",0.25364530603423835,0.7945275073869736
6,"iMAG, logMsT, logSFR22, Dist, Ai, surface_brightness_proxy",0.25364706083995653,0.7945246643179821
7,"iMAG, e_iMAG, logMsT, logSFR22, RVel, Ag, Ai",0.25367260526956853,0.7944832759846895
6,"iMAG, logMsT, e_logMsT, Dist, RVel, Ai",0.25367986512088136,0.7944715124581776
7,"e_iMAG, logMsT, logSFR22, e_logMsT, RVel, Ag, surface_brightness_proxy",0.25369598769331236,0.7944453869852351
6,"iMAG, e_iMAG, logMsT, logSFR22, Dist, Ai",0.2536968206186884,0.794444037244264
5,"logSFR22, e_logMsT, Dist, RVel, surface_brightness_proxy",0.25370984745222236,0.7944229269122494
5,"iMAG, logMsT, logSFR22, Dist, surface_brightness_proxy",0.25372390279467155,0.7944001486383443
4,"logMsT, Dist, Ag, surface_brightness_proxy",0.2537270481357122,0.7943950510842576
6,"iMAG, e_iMAG, logMsT, e_logMsT, Dist, Ag",0.2537320577998351,0.7943869319506289
7,"e_iMAG, logSFR22, e_logMsT, RVel, Ag, Ai, surface_brightness_proxy",0.2537858470837227,0.7942997458687503
7,"e_iMAG, logMsT, logSFR22, RVel, Ag, Ai, surface_brightness_proxy",0.2537912275814368,0.7942910237001019
6,"iMAG, e_iMAG, logMsT, e_logMsT, Dist, RVel",0.25379558100184296,0.7942839663613238
6,"iMAG, logMsT, e_logMsT, Dist, Ag, Ai",0.25380915382504443,0.7942619626526353
6,"logMsT, logSFR22, e_logMsT, Dist, Ai, surface_brightness_proxy",0.2538281597411566,0.7942311490572653
6,"iMAG, e_iMAG, logMsT, logSFR22, RVel, Ag",0.25383457154251476,0.7942207533181721
6,"e_iMAG, logSFR22, Dist, RVel, Ai, surface_brightness_proxy",0.25383954976919915,0.7942126817164501
5,"iMAG, logMsT, Dist, Ai, surface_brightness_proxy",0.2538405942567367,0.794210988184203
6,"iMAG, logMsT, logSFR22, Dist, RVel, Ai",0.25385198687266913,0.7941925157425294
6,"iMAG, e_iMAG, logSFR22, RVel, Ag, surface_brightness_proxy",0.2538692791727137,0.7941644757336409
5,"iMAG, logMsT, e_logMsT, Dist, RVel",0.25388056718434493,0.794146170837082
5,"iMAG, logMsT, e_logMsT, Dist, Ag",0.25389762416150546,0.7941185093106177
5,"logMsT, logSFR22, e_logMsT, Dist, Ag",0.253905349447309,0.7941059805005567
6,"e_iMAG, e_logMsT, RVel, Ag, Ai, surface_brightness_proxy",0.2539184791203823,0.7940846860216082
6,"iMAG, e_iMAG, Dist, RVel, Ai, surface_brightness_proxy",0.2540079273590729,0.7939395842832794
7,"e_iMAG, logMsT, e_logMsT, RVel, Ag, Ai, surface_brightness_proxy",0.25403147156041883,0.7939013826978916
6,"iMAG, e_iMAG, logMsT, Dist, Ag, Ai",0.25403824004112974,0.7938903998610705
5,"e_iMAG, logMsT, e_logMsT, Dist, surface_brightness_proxy",0.2540551809756331,0.7938629094670238
6,"e_iMAG, logMsT, Dist, RVel, Ag, Ai",0.2540575805057559,0.7938590155531728
5,"logMsT, Dist, RVel, Ai, surface_brightness_proxy",0.2541105256066972,0.7937730878477117
6,"iMAG, e_iMAG, RVel, Ag, Ai, surface_brightness_proxy",0.2541335901754389,0.7937356494090958
7,"iMAG, logMsT, logSFR22, RVel, Ag, Ai, surface_brightness_proxy",0.2541418043715473,0.7937223152944943
6,"iMAG, logMsT, e_logMsT, RVel, Ag, Ai",0.25415097240295237,0.7937074323089303
5,"e_iMAG, logMsT, logSFR22, Dist, Ag",0.2541697942815539,0.7936768760029267
6,"logMsT, e_logMsT, RVel, Ag, Ai, surface_brightness_proxy",0.25417435443578784,0.7936694724976414
6,"iMAG, logMsT, logSFR22, e_logMsT, Dist, Ai",0.25417741554688134,0.7936645026455778
6,"iMAG, logSFR22, Dist, RVel, Ag, Ai",0.2541827351531924,0.7936558658821778
6,"logMsT, logSFR22, e_logMsT, RVel, Ag, Ai",0.2541973586724286,0.7936321226156434
5,"iMAG, logMsT, RVel, Ag, surface_brightness_proxy",0.2542083610757598,0.7936142578213647
6,"iMAG, e_iMAG, logMsT, Dist, RVel, Ai",0.25421204487999494,0.7936082761913614
6,"iMAG, e_iMAG, e_logMsT, Dist, Ag, Ai",0.2542138783652435,0.793605299011064
6,"iMAG, e_iMAG, e_logMsT, Dist, RVel, surface_brightness_proxy",0.25422796861232666,0.7935824188052547
7,"iMAG, e_iMAG, logMsT, logSFR22, e_logMsT, RVel, surface_brightness_proxy",0.2542354375455218,0.7935702899920509
5,"e_iMAG, logMsT, Dist, RVel, Ag",0.2542413464083048,0.7935606943273612
6,"e_iMAG, logSFR22, RVel, Ag, Ai, surface_brightness_proxy",0.2542437030060053,0.7935568672814883
6,"e_iMAG, logSFR22, e_logMsT, RVel, Ag, surface_brightness_proxy",0.25426885091157897,0.7935160256078934
5,"logMsT, logSFR22, Dist, RVel, surface_brightness_proxy",0.25427209008744706,0.7935107647026365
7,"iMAG, e_iMAG, logMsT, e_logMsT, RVel, Ag, Ai",0.2542794920440694,0.7934987425683264
5,"logMsT, logSFR22, e_logMsT, RVel, Ag",0.25429126800225577,0.7934796155324662
5,"e_logMsT, Dist, RVel, Ai, surface_brightness_proxy",0.2542969149784762,0.7934704431479151
6,"iMAG, logMsT, logSFR22, RVel, Ag, surface_brightness_proxy",0.25431828372276744,0.793435732048768
5,"e_iMAG, logSFR22, Dist, Ai, surface_brightness_proxy",0.2543189043039247,0.7934347239415491
6,"iMAG, e_logMsT, Dist, RVel, Ai, surface_brightness_proxy",0.2543241293559886,0.7934262359731666
5,"logMsT, e_logMsT, Dist, Ai, surface_brightness_proxy",0.25433411061399885,0.7934100211806312
8,"iMAG, e_iMAG, logMsT, logSFR22, e_logMsT, RVel, Ai, surface_brightness_proxy",0.2543813145984459,0.7933333285569881
6,"e_iMAG, logMsT, e_logMsT, RVel, Ag, surface_brightness_proxy",0.2543968069789453,0.7933081548824776
5,"iMAG, e_iMAG, logMsT, Dist, Ag",0.2544053414500773,0.7932942865073542
4,"iMAG, logMsT, Dist, surface_brightness_proxy",0.25440970007355934,0.7932872036364571
6,"e_iMAG, logMsT, logSFR22, RVel, Ag, surface_brightness_proxy",0.25442623886374066,0.7932603265897823
6,"logMsT, logSFR22, e_logMsT, RVel, Ai, surface_brightness_proxy",0.2544339222944812,0.7932478397177191
6,"iMAG, e_iMAG, logSFR22, Dist, Ai, surface_brightness_proxy",0.2544418137827085,0.7932350143245749
5,"iMAG, logMsT, e_logMsT, RVel, Ag",0.25444479296583944,0.7932301723974211
6,"iMAG, logMsT, RVel, Ag, Ai, surface_brightness_proxy",0.25445512143080895,0.7932133855868846
7,"iMAG, logMsT, logSFR22, e_logMsT, RVel, Ai, surface_brightness_proxy",0.25445995084553064,0.7932055361257201
5,"iMAG, e_iMAG, logMsT, logSFR22, Dist",0.25446289706136205,0.7932007474377684
5,"e_iMAG, RVel, Ag, Ai, surface_brightness_proxy",0.2544635439948024,0.7931996959247695
5,"iMAG, e_iMAG, RVel, Ag, surface_brightness_proxy",0.2544639594688648,0.7931990206199205
6,"iMAG, logMsT, Dist, RVel, Ag, Ai",0.25447195355477636,0.7931860269467343
7,"iMAG, e_iMAG, logSFR22, e_logMsT, Dist, Ai, surface_brightness_proxy",0.2544869500126221,0.7931616504417947
5,"iMAG, e_iMAG, logMsT, Dist, RVel",0.2544910208947394,0.7931550330394253
6,"e_iMAG, logMsT, logSFR22, e_logMsT, RVel, Ag",0.254496776764536,0.7931456764329924
6,"iMAG, logSFR22, RVel, Ag, Ai, surface_brightness_proxy",0.254501297129478,0.7931383280858072
6,"e_iMAG, logMsT, logSFR22, Dist, RVel, Ai",0.2545053117580909,0.7931318017588573
4,"e_logMsT, RVel, Ag, surface_brightness_proxy",0.2545305680045682,0.7930907419207858
5,"logMsT, logSFR22, e_logMsT, Dist, surface_brightness_proxy",0.25455772487960215,0.7930465876279144
6,"e_iMAG, logMsT, RVel, Ag, Ai, surface_brightness_proxy",0.2546230905941357,0.7929402903665969
6,"logMsT, logSFR22, RVel, Ag, Ai, surface_brightness_proxy",0.25464670422390284,0.7929018833389121
5,"e_iMAG, Dist, RVel, Ai, surface_brightness_proxy",0.25468913040521807,0.7928328691789596
6,"e_iMAG, logSFR22, e_logMsT, Dist, Ag, Ai",0.25471303215390545,0.7927939834280228
5,"iMAG, logSFR22, RVel, Ag, surface_brightness_proxy",0.2547464940088712,0.7927395382114157
5,"iMAG, e_iMAG, logSFR22, Dist, surface_brightness_proxy",0.25475387680855627,0.7927275248202147
6,"iMAG, logSFR22, e_logMsT, Dist, RVel, Ai",0.2547746813840201,0.7926936694615847
7,"iMAG, e_iMAG, logSFR22, e_logMsT, Dist, RVel, Ai",0.2547769958347878,0.7926899029768415
4,"iMAG, e_logMsT, RVel, Ag",0.2547847905963331,0.7926772177068374
5,"iMAG, e_logMsT, RVel, Ag, Ai",0.25480072312928764,0.7926512877419234
6,"iMAG, e_iMAG, logSFR22, e_logMsT, Dist, RVel",0.25480488085326913,0.7926445208400357
6,"iMAG, e_iMAG, logMsT, logSFR22, RVel, surface_brightness_proxy",0.2548382476569568,0.7925902107141647
5,"iMAG, e_iMAG, Dist, Ag, Ai",0.25483879603523724,0.7925893180762109
6,"iMAG, logMsT, logSFR22, Dist, RVel, Ag",0.25485625820320196,0.7925608925435966
5,"e_iMAG, e_logMsT, Dist, RVel, surface_brightness_proxy",0.25486067788117417,0.7925536977271155
6,"iMAG, e_iMAG, logSFR22, e_logMsT, Dist, surface_brightness_proxy",0.25486640373752273,0.7925443763906131
5,"iMAG, logSFR22, e_logMsT, Dist, RVel",0.2548766807102353,0.7925276455956849
5,"logSFR22, RVel, Ag, Ai, surface_brightness_proxy",0.2548828939758263,0.7925175301426005
5,"e_iMAG, e_logMsT, RVel, Ag, surface_brightness_proxy",0.2548978546119354,0.7924931725972152
4,"e_iMAG, logMsT, Dist, surface_brightness_proxy",0.2549290162943218,0.7924424333933568
7,"e_iMAG, logMsT, logSFR22, e_logMsT, RVel, Ag, Ai",0.254938401900466,0.7924271500061533
6,"e_iMAG, logSFR22, e_logMsT, Dist, Ai, surface_brightness_proxy",0.2549496102305219,0.7924088977841331
6,"e_iMAG, e_logMsT, Dist, RVel, Ai, surface_brightness_proxy",0.25497940296110666,0.7923603778657177
6,"e_iMAG, logMsT, logSFR22, e_logMsT, Dist, Ai",0.2549947889617572,0.7923353182749198
4,"iMAG, e_iMAG, Dist, Ag",0.25501303595323405,0.7923055969518351
5,"logSFR22, e_logMsT, Dist, Ag, Ai",0.25501607640266943,0.7923006443572149
4,"iMAG, RVel, Ag, surface_brightness_proxy",0.255026938213755,0.7922829510475246
6,"iMAG, e_iMAG, logMsT, e_logMsT, RVel, Ag",0.2550435063782843,0.7922559609416385
5,"logMsT, e_logMsT, Dist, Ag, Ai",0.2550440532539339,0.7922550700326346
6,"iMAG, e_iMAG, logSFR22, RVel, Ag, Ai",0.2550839301933908,0.7921901018083459
5,"e_iMAG, logMsT, RVel, Ag, surface_brightness_proxy",0.25508434679497893,0.7921894230199625
7,"iMAG, e_iMAG, logMsT, logSFR22, e_logMsT, RVel, Ai",0.25510383494113464,0.792157668836302
5,"logSFR22, Dist, RVel, Ag, surface_brightness_proxy",0.2551141671489942,0.7921408324476489
5,"iMAG, logSFR22, Dist, RVel, surface_brightness_proxy",0.2551408636589369,0.7920973271830078
6,"iMAG, logMsT, logSFR22, e_logMsT, RVel, surface_brightness_proxy",0.25516677122450016,0.7920551032482334
6,"e_iMAG, logMsT, logSFR22, RVel, Ag, Ai",0.2551822273631987,0.792029910920161
5,"iMAG, e_iMAG, logSFR22, Dist, RVel",0.2551916965711245,0.7920144760791499
5,"iMAG, Dist, RVel, Ai, surface_brightness_proxy",0.25520482450610993,0.7919930765531957
5,"logMsT, logSFR22, RVel, Ag, surface_brightness_proxy",0.2552049540650651,0.7919928653568238
6,"iMAG, logMsT, logSFR22, Dist, Ag, Ai",0.25522824040415987,0.791954904137195
5,"iMAG, e_iMAG, e_logMsT, RVel, Ag",0.25524313756993305,0.7919306170698553
4,"iMAG, e_iMAG, Dist, surface_brightness_proxy",0.2552496082678172,0.7919200673548308
6,"iMAG, logMsT, logSFR22, e_logMsT, RVel, Ai",0.25526018226388486,0.7919028271171036
4,"e_iMAG, logSFR22, Dist, surface_brightness_proxy",0.25526891506309735,0.7918885882969553
5,"logMsT, e_logMsT, Dist, RVel, Ai",0.2552729922006554,0.7918819403615514
5,"e_iMAG, logSFR22, RVel, Ag, surface_brightness_proxy",0.2552939882289292,0.7918477038187252
5,"logMsT, e_logMsT, RVel, Ag, surface_brightness_proxy",0.2553047943128002,0.791830082105104
6,"iMAG, e_iMAG, logSFR22, Dist, RVel, Ai",0.2553060412043811,0.7918280487241597
7,"iMAG, e_iMAG, logMsT, logSFR22, RVel, Ai, surface_brightness_proxy",0.2553100349189847,0.7918215358671937
4,"logMsT, Dist, Ai, surface_brightness_proxy",0.2553195643304069,0.7918059951129303
5,"logMsT, RVel, Ag, Ai, surface_brightness_proxy",0.2553320993555085,0.7917855518605952
6,"iMAG, e_iMAG, logMsT, logSFR22, e_logMsT, RVel",0.25533383274789434,0.7917827248085714
5,"e_iMAG, logMsT, e_logMsT, Dist, Ag",0.2553458975664952,0.7917630473300514
5,"e_iMAG, logSFR22, Dist, Ag, Ai",0.2553495035792054,0.7917571658147626
5,"e_iMAG, logSFR22, e_logMsT, Dist, surface_brightness_proxy",0.2553621603475704,0.7917365215871475
6,"iMAG, e_iMAG, logMsT, RVel, Ag, Ai",0.25537412175033375,0.7917170106174245
5,"iMAG, logMsT, logSFR22, Dist, RVel",0.2554132862783127,0.7916531205848945
5,"logSFR22, e_logMsT, Dist, Ai, surface_brightness_proxy",0.25545294655336687,0.7915884118439632
5,"iMAG, logMsT, e_logMsT, RVel, surface_brightness_proxy",0.25545613209503704,0.7915832139556863
7,"e_iMAG, logMsT, logSFR22, e_logMsT, RVel, Ai, surface_brightness_proxy",0.25546230194568337,0.7915731463486944
4,"RVel, Ag, Ai, surface_brightness_proxy",0.2555025586872808,0.7915074517468994
6,"iMAG, e_iMAG, e_logMsT, RVel, Ag, Ai",0.25552977864555865,0.7914630258844323
5,"e_logMsT, Dist, RVel, Ag, Ai",0.2555470106225326,0.7914348990217119
5,"iMAG, RVel, Ag, Ai, surface_brightness_proxy",0.25556859484655325,0.7913996655359806
4,"e_iMAG, Dist, RVel, surface_brightness_proxy",0.25557154730433146,0.7913948457948234
4,"iMAG, e_logMsT, Dist, RVel",0.25558540323866263,0.7913722259241763
6,"e_iMAG, logSFR22, e_logMsT, Dist, RVel, Ag",0.2556116139610667,0.7913294334564236
6,"iMAG, logSFR22, e_logMsT, Dist, Ai, surface_brightness_proxy",0.2556198221454608,0.7913160316085026
6,"e_iMAG, e_logMsT, Dist, RVel, Ag, Ai",0.25565414090505073,0.7912599932649913
7,"iMAG, e_iMAG, logMsT, e_logMsT, RVel, Ai, surface_brightness_proxy",0.25566003497359,0.7912503682138599
4,"iMAG, Dist, RVel, surface_brightness_proxy",0.2556880178440075,0.7912046689822376
5,"iMAG, e_iMAG, logSFR22, RVel, Ag",0.25569427791769284,0.7911944448804666
5,"iMAG, logSFR22, e_logMsT, Dist, surface_brightness_proxy",0.25569861891866663,0.7911873549070826
5,"iMAG, e_iMAG, e_logMsT, Dist, surface_brightness_proxy",0.2556994197898681,0.7911860468648526
6,"e_iMAG, logMsT, logSFR22, RVel, Ai, surface_brightness_proxy",0.2557004178728355,0.791184416716009
5,"iMAG, e_iMAG, RVel, Ag, Ai",0.25570819013740165,0.7911717222148564
6,"e_iMAG, logMsT, e_logMsT, Dist, Ag, Ai",0.255732292733423,0.791132352800606
5,"iMAG, Dist, RVel, Ag, Ai",0.2557533665717803,0.7910979275479428
4,"e_iMAG, Dist, Ai, surface_brightness_proxy",0.2557539241945228,0.7910970166025653
5,"logMsT, logSFR22, e_logMsT, Dist, Ai",0.2557546571804606,0.7910958191768045
6,"iMAG, e_iMAG, logMsT, logSFR22, RVel, Ai",0.25579546176592516,0.791029154283204
6,"iMAG, logMsT, e_logMsT, RVel, Ai, surface_brightness_proxy",0.2558047272430947,0.7910140152369229
5,"iMAG, e_logMsT, Dist, Ai, surface_brightness_proxy",0.25583618067020497,0.7909626187703012
6,"e_iMAG, logMsT, logSFR22, e_logMsT, RVel, surface_brightness_proxy",0.2558373819303707,0.7909606557260742
4,"Dist, RVel, Ag, surface_brightness_proxy",0.255839959633907,0.7909564433301572
5,"iMAG, logMsT, e_logMsT, Dist, Ai",0.25585627231641067,0.7909297847120962
4,"logMsT, e_logMsT, Dist, surface_brightness_proxy",0.25586474382904995,0.7909159396710745
5,"logSFR22, e_logMsT, Dist, RVel, Ag",0.2558989135752372,0.7908600912081999
5,"iMAG, e_iMAG, logMsT, logSFR22, RVel",0.2559036922384462,0.7908522801666819
5,"logMsT, e_logMsT, RVel, Ag, Ai",0.25591077431888803,0.7908407037688653
6,"iMAG, e_iMAG, logMsT, e_logMsT, RVel, surface_brightness_proxy",0.25591528598282925,0.7908333288173764
5,"iMAG, e_iMAG, logMsT, e_logMsT, Dist",0.2559327288772199,0.7908048147215552
5,"iMAG, logMsT, logSFR22, e_logMsT, RVel",0.2559538736253441,0.7907702465579041
6,"iMAG, e_iMAG, logMsT, RVel, Ai, surface_brightness_proxy",0.25597630164852686,0.7907335773308296
5,"iMAG, e_iMAG, logMsT, RVel, Ag",0.2559803064098584,0.7907270293134713
5,"iMAG, e_iMAG, logMsT, RVel, surface_brightness_proxy",0.2560649164397781,0.7905886630549943
5,"e_iMAG, logMsT, logSFR22, RVel, Ag",0.25606982935528966,0.7905806273577229
5,"e_iMAG, logMsT, Dist, Ag, Ai",0.2560784722108721,0.7905664904955736
6,"iMAG, e_iMAG, e_logMsT, Dist, Ai, surface_brightness_proxy",0.25612327301991833,0.7904932034961347
6,"iMAG, logSFR22, Dist, RVel, Ai, surface_brightness_proxy",0.25614161555564835,0.7904631943254616
4,"logMsT, Dist, RVel, surface_brightness_proxy",0.25615018533910017,0.7904491730576937
5,"iMAG, e_logMsT, Dist, RVel, Ai",0.25615538595768456,0.7904406639481916
5,"iMAG, e_iMAG, Dist, Ai, surface_brightness_proxy",0.2561657461222035,0.7904237124162599
4,"iMAG, e_logMsT, Dist, surface_brightness_proxy",0.25619142150430707,0.7903816988292739
5,"logMsT, logSFR22, e_logMsT, RVel, surface_brightness_proxy",0.2561956535215304,0.7903747734171526
4,"logMsT, e_logMsT, Dist, Ag",0.25621024009527565,0.7903509025916309
5,"iMAG, logSFR22, Dist, Ag, Ai",0.2562516631944828,0.790283106570824
4,"iMAG, logMsT, e_logMsT, Dist",0.2562590760612382,0.7902709729842254
5,"e_iMAG, logMsT, Dist, RVel, Ai",0.2563240896563763,0.7901645418840403
5,"iMAG, e_iMAG, logSFR22, e_logMsT, Dist",0.25632434876388377,0.7901641176557122
6,"e_iMAG, logMsT, e_logMsT, Dist, RVel, Ai",0.25632848713656264,0.7901573419740671
4,"iMAG, e_iMAG, logSFR22, Dist",0.2563309969801797,0.7901532325998795
6,"iMAG, logMsT, logSFR22, RVel, Ai, surface_brightness_proxy",0.2563350241380232,0.790146638838659
5,"e_iMAG, e_logMsT, Dist, Ai, surface_brightness_proxy",0.2563415070184539,0.790136024046893
4,"e_iMAG, logMsT, Dist, Ag",0.2563422375729238,0.7901348278513494
4,"iMAG, e_iMAG, RVel, Ag",0.25634379313927785,0.7901322807861891
5,"iMAG, logMsT, Dist, RVel, Ai",0.25637025039172473,0.790088957640364
4,"iMAG, e_iMAG, logMsT, Dist",0.2563755024705193,0.7900803569495631
5,"iMAG, e_iMAG, logSFR22, Dist, Ai",0.25639338307108317,0.7900510747432445
6,"iMAG, e_iMAG, logSFR22, e_logMsT, Dist, Ai",0.2563934878717037,0.7900509031102494
5,"iMAG, logMsT, logSFR22, Dist, Ai",0.2564081077711156,0.7900269592713066
6,"e_iMAG, logMsT, logSFR22, e_logMsT, RVel, Ai",0.25642027458694117,0.7900070319456953
5,"iMAG, e_iMAG, logMsT, Dist, Ai",0.2564299599221748,0.7899911682180221
4,"logSFR22, Dist, Ag, surface_brightness_proxy",0.2565143376955104,0.789852939494746
6,"iMAG, e_iMAG, e_logMsT, Dist, RVel, Ai",0.25655974426481365,0.7897785350642555
5,"logMsT, logSFR22, e_logMsT, RVel, Ai",0.25657816019430846,0.7897483544711654
4,"e_logMsT, Dist, RVel, surface_brightness_proxy",0.25659712380475685,0.7897172740577529
6,"iMAG, e_iMAG, logMsT, e_logMsT, Dist, Ai",0.25660188339526285,0.789709472965258
5,"logMsT, e_logMsT, RVel, Ai, surface_brightness_proxy",0.25660516011678874,0.7897041022494466
4,"logMsT, logSFR22, Dist, surface_brightness_proxy",0.25660885264446287,0.7896980499236952
5,"e_iMAG, logMsT, RVel, Ai, surface_brightness_proxy",0.2566111273684213,0.7896943214396642
5,"e_iMAG, logMsT, logSFR22, RVel, surface_brightness_proxy",0.2566634554210756,0.7896085417714915
6,"e_iMAG, logSFR22, e_logMsT, RVel, Ag, Ai",0.2566716684291632,0.7895950768674866
5,"iMAG, logMsT, logSFR22, RVel, surface_brightness_proxy",0.2566743296135549,0.7895907138678344
5,"e_iMAG, logMsT, logSFR22, Dist, Ai",0.25667919354725577,0.789582739353857
4,"e_logMsT, Dist, Ai, surface_brightness_proxy",0.2567623574971834,0.789446367058605
6,"e_iMAG, logMsT, e_logMsT, RVel, Ai, surface_brightness_proxy",0.2567710499402638,0.7894321106351339
5,"iMAG, logSFR22, Dist, Ai, surface_brightness_proxy",0.256773611233821,0.7894279097809612
4,"logMsT, RVel, Ag, surface_brightness_proxy",0.25678055083178686,0.7894165277281998
6,"e_iMAG, logMsT, e_logMsT, RVel, Ag, Ai",0.25678166209395553,0.789414705051586
4,"e_iMAG, RVel, Ag, surface_brightness_proxy",0.25679171686904123,0.7893982129920286
