loss,mae,val_loss,val_mae,learning_rate
0.3010883629322052,0.5187433958053589,0.30099210143089294,0.5150308012962341,0.0005000000237487257
0.2942894995212555,0.5121817588806152,0.2939695715904236,0.5082862377166748,0.0005000000237487257
0.2875213921070099,0.5056296586990356,0.2870635390281677,0.5015652775764465,0.0005000000237487257
0.28089702129364014,0.49909695982933044,0.2802684009075165,0.49486321210861206,0.0005000000237487257
0.2743721306324005,0.49256694316864014,0.27359339594841003,0.4881898760795593,0.0005000000237487257
0.26797595620155334,0.4860699772834778,0.2670270502567291,0.4815346598625183,0.0005000000237487257
0.2616846263408661,0.4796355068683624,0.2605876326560974,0.4749169945716858,0.0005000000237487257
0.2554429769515991,0.4732155501842499,0.25429287552833557,0.4683573842048645,0.0005000000237487257
0.24942776560783386,0.4668571352958679,0.24809317290782928,0.4618062973022461,0.0005000000237487257
0.24349182844161987,0.4605272114276886,0.24203410744667053,0.45531290769577026,0.0005000000237487257
0.23768572509288788,0.454245001077652,0.23611268401145935,0.44887575507164,0.0005000000237487257
0.23201997578144073,0.4480259120464325,0.2303144484758377,0.4424816071987152,0.0005000000237487257
0.2264009416103363,0.44186878204345703,0.22467505931854248,0.43617138266563416,0.0005000000237487257
0.22100932896137238,0.43576332926750183,0.21913282573223114,0.42988070845603943,0.0005000000237487257
0.2156994342803955,0.42966681718826294,0.21371379494667053,0.42363986372947693,0.0005000000237487257
0.21044395864009857,0.42367735505104065,0.2084539383649826,0.41749292612075806,0.0005000000237487257
0.20540741086006165,0.4177647531032562,0.20327933132648468,0.41135579347610474,0.0005000000237487257
0.20044034719467163,0.4118497669696808,0.1982194483280182,0.4052644371986389,0.0005000000237487257
0.19558319449424744,0.4059717655181885,0.19328632950782776,0.39926260709762573,0.0005000000237487257
0.19082626700401306,0.4001973867416382,0.18849843740463257,0.3933722972869873,0.0005000000237487257
0.18615524470806122,0.394476979970932,0.18381917476654053,0.3875284194946289,0.0005000000237487257
0.18170540034770966,0.38881033658981323,0.17919020354747772,0.38165926933288574,0.0005000000237487257
0.1772078573703766,0.38313502073287964,0.17468920350074768,0.37586361169815063,0.0005000000237487257
0.17289362847805023,0.37753164768218994,0.17028215527534485,0.37010058760643005,0.0005000000237487257
0.168600931763649,0.37195777893066406,0.1660081446170807,0.3644244372844696,0.0005000000237487257
0.1645018607378006,0.3664655089378357,0.16180770099163055,0.35879823565483093,0.0005000000237487257
0.16041487455368042,0.36103522777557373,0.1577143669128418,0.35323959589004517,0.0005000000237487257
0.1565139889717102,0.355644553899765,0.15368881821632385,0.3477327823638916,0.0005000000237487257
0.15261685848236084,0.35030263662338257,0.14979155361652374,0.3423495888710022,0.0005000000237487257
0.14884285628795624,0.34503692388534546,0.14598456025123596,0.33708101511001587,0.0005000000237487257
