loss,mae,val_loss,val_mae,learning_rate
0.17556990683078766,0.35679298639297485,0.11610005795955658,0.27274495363235474,0.0005000000237487257
0.11279094964265823,0.2710675895214081,0.0786745697259903,0.22450783848762512,0.0005000000237487257
0.0821501761674881,0.2331169694662094,0.06452850252389908,0.2088851034641266,0.0005000000237487257
0.06607634574174881,0.21545769274234772,0.062398992478847504,0.2141333520412445,0.0005000000237487257
0.06506836414337158,0.21631810069084167,0.0615503191947937,0.21476297080516815,0.0005000000237487257
0.0618308000266552,0.21136336028575897,0.05618013069033623,0.20484843850135803,0.0005000000237487257
0.05441740155220032,0.19833339750766754,0.04797789081931114,0.1868908703327179,0.0005000000237487257
0.048422910273075104,0.18483304977416992,0.03992832824587822,0.16559448838233948,0.0005000000237487257
0.04588079825043678,0.17703460156917572,0.033895887434482574,0.14923211932182312,0.0005000000237487257
0.03872591257095337,0.16057229042053223,0.030059639364480972,0.13797084987163544,0.0005000000237487257
0.03657957911491394,0.15055547654628754,0.027340805158019066,0.12956194579601288,0.0005000000237487257
0.03143879771232605,0.14297693967819214,0.02463814616203308,0.12214095890522003,0.0005000000237487257
0.02793886512517929,0.13159584999084473,0.021822934970259666,0.1143907681107521,0.0005000000237487257
0.02678333967924118,0.12981775403022766,0.01949639618396759,0.10787391662597656,0.0005000000237487257
0.02601710893213749,0.12877462804317474,0.018053792417049408,0.10309438407421112,0.0005000000237487257
0.022294264286756516,0.11793805658817291,0.01727179065346718,0.10012295097112656,0.0005000000237487257
0.023848779499530792,0.12130711227655411,0.016524672508239746,0.09809567034244537,0.0005000000237487257
0.023065688088536263,0.1206374540925026,0.01590212620794773,0.0970386192202568,0.0005000000237487257
0.021250028163194656,0.11491231620311737,0.01565500721335411,0.09726937860250473,0.0005000000237487257
0.021157341077923775,0.11793958395719528,0.015265261754393578,0.09592195600271225,0.0005000000237487257
0.02140171267092228,0.11645831912755966,0.014670779928565025,0.09328065812587738,0.0005000000237487257
0.019901897758245468,0.11068698018789291,0.01410740427672863,0.09084571897983551,0.0005000000237487257
0.020686615258455276,0.11218343675136566,0.013627374544739723,0.08875618875026703,0.0005000000237487257
0.021505478769540787,0.11616495996713638,0.01326419971883297,0.0874161571264267,0.0005000000237487257
0.021348902955651283,0.1152886152267456,0.012957115657627583,0.08639100939035416,0.0005000000237487257
0.019594348967075348,0.10786505788564682,0.012756173498928547,0.08581452816724777,0.0005000000237487257
0.018978187814354897,0.10680854320526123,0.012605642899870872,0.08532888442277908,0.0005000000237487257
0.02067531645298004,0.1136358231306076,0.012509810738265514,0.0852450281381607,0.0005000000237487257
0.018882224336266518,0.10667722672224045,0.012390008196234703,0.08490552008152008,0.0005000000237487257
0.017927810549736023,0.10564518719911575,0.012274044565856457,0.0846586674451828,0.0005000000237487257
0.01778460294008255,0.10650905221700668,0.012276741676032543,0.0854438915848732,0.0005000000237487257
0.01678028143942356,0.1016593724489212,0.012284074909985065,0.0861162319779396,0.0005000000237487257
0.018023435026407242,0.10281392931938171,0.011911394074559212,0.08420886099338531,0.0005000000237487257
0.018068229779601097,0.107490673661232,0.01170348934829235,0.08322818577289581,0.0005000000237487257
0.018652891740202904,0.10547449439764023,0.011808034032583237,0.08439377695322037,0.0005000000237487257
0.01682206802070141,0.10301004350185394,0.012372611090540886,0.08715193718671799,0.0005000000237487257
0.018399717286229134,0.105103999376297,0.011705742217600346,0.08406688272953033,0.0005000000237487257
0.016715656965970993,0.09939611703157425,0.011002788320183754,0.07952062785625458,0.0005000000237487257
0.016637161374092102,0.09967505186796188,0.010802202858030796,0.07834134250879288,0.0005000000237487257
0.01487676054239273,0.09529566764831543,0.011019902303814888,0.08072327822446823,0.0005000000237487257
0.014652733691036701,0.09578433632850647,0.011385704390704632,0.08223382383584976,0.0005000000237487257
0.015662681311368942,0.0967729315161705,0.010692250914871693,0.07922697067260742,0.0005000000237487257
0.015766754746437073,0.09757421165704727,0.010456745512783527,0.07640896737575531,0.0005000000237487257
0.015802009031176567,0.09872988611459732,0.010547404177486897,0.07654418051242828,0.0005000000237487257
0.015876218676567078,0.09818445146083832,0.01029631681740284,0.07631788402795792,0.0005000000237487257
0.014781216159462929,0.09489242732524872,0.010748287662863731,0.08002793788909912,0.0005000000237487257
0.013731235638260841,0.09199260175228119,0.011469321325421333,0.08378036320209503,0.0005000000237487257
0.01505205500870943,0.09598088264465332,0.010447234846651554,0.07850492000579834,0.0005000000237487257
0.013882234692573547,0.09238751232624054,0.009905756451189518,0.07538814842700958,0.0005000000237487257
0.014869952574372292,0.09482533484697342,0.00980515219271183,0.07513098418712616,0.0005000000237487257
0.014082842506468296,0.09238998591899872,0.009742645546793938,0.0750509649515152,0.0005000000237487257
